Category,Rating,Installs,Type,Content Rating,Android Ver,Popularity
25,4.6,50000000,0,0,0,2.0
18,4.4,10000,1,0,9,0.0
25,4.3,5000000,0,0,0,1.0
25,4.7,1000000,0,0,0,1.0
25,4.4,5000000,0,0,2,1.0
25,4.0,10000000,0,0,8,2.0
18,3.5,1000000,0,3,10,1.0
18,4.6,10000000,0,1,2,2.0
23,3.9,1000000,0,0,3,1.0
22,3.5,5000000,0,0,8,1.0
17,4.6,10000000,0,0,6,2.0
18,4.2,10000000,0,2,3,2.0
17,4.4,10000000,0,1,5,2.0
17,4.6,50000,0,0,5,0.0
18,4.0,10000000,0,0,5,2.0
26,4.2,5000000,0,1,8,1.0
18,3.8,10000,1,0,3,0.0
25,4.1,10000000,0,0,8,2.0
18,4.3,10000000,0,0,5,2.0
17,4.4,10000000,0,2,5,2.0
17,4.5,10000000,0,0,0,2.0
17,4.1,5000000,0,3,5,1.0
17,4.2,10000000,0,0,2,2.0
32,4.0,10000000,0,0,0,2.0
25,3.6,50000,0,0,6,0.0
25,3.3,50000,0,0,14,0.0
25,4.7,10000000,0,0,3,2.0
17,4.6,5000000,0,1,11,1.0
15,4.5,5000,0,0,4,0.0
32,3.9,500000,0,0,6,1.0
25,4.3,5000,0,0,0,0.0
18,4.191837606837606,1000,0,1,1,0.0
25,3.9,10000,0,0,4,0.0
25,4.3,10000,0,0,5,0.0
31,4.191837606837606,10000,0,0,6,0.0
25,4.191837606837606,100,0,0,0,0.0
27,3.1,500,1,0,6,0.0
25,4.4,50,1,0,17,0.0
18,3.7,500000,0,0,4,1.0
18,4.6,1000,0,0,9,0.0
25,4.6,10000,0,0,2,0.0
25,2.7,500,0,0,2,0.0
24,4.191837606837606,500,0,0,6,0.0
27,4.191837606837606,1000,0,0,26,0.0
3,4.1,500,1,0,14,0.0
3,4.2,10000,0,0,6,0.0
32,1.9,10000,0,0,5,0.0
4,4.6,1000,0,0,6,0.0
24,4.191837606837606,1000,0,0,1,0.0
25,4.2,10000,0,0,6,0.0
25,4.191837606837606,10,1,0,10,0.0
3,4.4,10000,0,0,5,0.0
4,4.2,10000,0,0,5,0.0
25,3.9,5000,0,0,2,0.0
20,2.4,5000,0,1,5,0.0
16,5.0,100,0,0,6,0.0
25,3.9,10000,0,0,10,0.0
3,4.191837606837606,10,0,0,5,0.0
32,3.7,10000,0,0,9,0.0
4,5.0,100,0,0,5,0.0
18,4.0,100000,0,0,6,1.0
22,3.0,10,1,0,1,0.0
25,4.1,5000,0,0,0,0.0
18,4.8,1000,0,0,5,0.0
17,4.5,1000,0,2,3,0.0
25,3.5,1000,0,0,6,0.0
22,4.191837606837606,100,0,0,1,0.0
25,4.191837606837606,1,1,0,5,0.0
32,4.191837606837606,1000,0,0,5,0.0
25,4.5,10000,0,1,5,0.0
18,4.5,10000000,0,1,2,2.0
5,4.2,1000000,0,1,8,1.0
17,4.3,5000000,0,1,2,1.0
17,4.4,10000000,0,1,6,2.0
18,4.4,500000,0,3,2,1.0
18,4.3,5000000,0,0,6,1.0
18,4.2,50000,1,2,0,0.0
17,4.5,10000,0,0,0,0.0
18,4.3,10000000,0,0,5,2.0
17,4.3,1000000,0,2,17,1.0
26,4.2,10000,0,0,5,0.0
20,4.9,1000,0,1,0,0.0
5,4.1,5000000,0,1,8,1.0
17,1.4,1000,0,0,5,0.0
18,4.0,1000000,0,0,6,1.0
5,5.0,5000,0,0,10,0.0
17,4.3,50000000,0,1,0,2.0
18,4.191837606837606,100,0,0,10,0.0
17,4.2,10000000,0,1,0,2.0
17,4.3,500,0,0,0,0.0
3,3.8,5000,0,0,2,0.0
25,4.1,50000,0,5,7,0.0
3,4.2,1000,0,0,12,0.0
18,4.3,5000000,0,1,2,1.0
25,4.1,1000,0,0,0,0.0
18,4.3,10000,0,0,0,0.0
32,3.6,50000,0,0,6,0.0
17,4.3,10000000,0,1,6,2.0
18,4.6,50000000,0,2,0,2.0
24,4.4,500000,0,0,5,1.0
18,5.0,100,0,3,2,0.0
18,4.4,5000,0,0,5,0.0
31,4.5,100000,0,0,6,1.0
5,4.191837606837606,50,0,2,2,0.0
18,4.7,5000,0,0,5,0.0
18,4.191837606837606,500,0,0,6,0.0
22,5.0,500,0,0,5,0.0
24,4.191837606837606,50,1,0,2,0.0
3,4.191837606837606,1000,0,0,0,0.0
32,3.4,10000,0,0,13,0.0
24,3.1,5000,0,0,0,0.0
24,4.5,5000,1,0,5,0.0
16,5.0,10,1,0,3,0.0
31,4.3,5000,0,2,21,0.0
1,4.4,10000000,0,0,1,2.0
6,4.3,10000000,0,0,8,2.0
29,4.2,10000000,0,0,8,2.0
6,4.0,5000000,0,0,6,1.0
3,4.5,10000000,0,0,8,2.0
22,4.0,10000000,0,0,8,2.0
32,4.1,5000000,0,1,6,1.0
17,3.8,1000000,0,0,1,1.0
18,4.3,10000000,0,0,2,2.0
18,4.6,10000000,0,0,8,2.0
25,4.1,50000000,0,0,0,2.0
18,4.3,1000000,0,0,7,1.0
25,4.3,10000000,0,0,6,2.0
17,4.2,1000000,0,0,3,1.0
22,4.3,10000000,0,0,5,2.0
18,4.4,5000000,0,0,3,1.0
6,4.4,10000000,0,0,5,2.0
26,3.9,1000000,0,0,0,1.0
22,4.3,100000000,0,0,8,2.0
17,4.5,50000000,0,0,5,2.0
17,4.3,50000000,0,0,7,2.0
18,3.5,5000000,0,0,5,1.0
17,4.2,50000000,0,0,14,2.0
25,4.1,10000000,0,0,12,2.0
17,4.1,10000000,0,2,5,2.0
18,4.7,5000000,0,0,5,1.0
17,4.5,10000000,0,0,5,2.0
17,3.3,10000000,0,1,5,2.0
18,4.2,100000,0,0,7,1.0
25,4.191837606837606,1000,0,0,13,0.0
17,4.191837606837606,100,0,0,3,0.0
27,4.2,10000000,0,0,8,2.0
18,4.6,10000,1,2,7,0.0
32,4.191837606837606,500,0,0,10,0.0
4,4.3,1000,0,0,20,0.0
22,4.3,10000,0,0,6,0.0
23,4.0,100,0,0,5,0.0
25,4.7,50000,0,0,5,0.0
16,5.0,1000,0,0,5,0.0
22,4.191837606837606,10,1,0,0,0.0
20,4.191837606837606,500,0,1,10,0.0
25,4.191837606837606,100,0,0,17,0.0
4,4.191837606837606,100,0,0,0,0.0
23,4.191837606837606,100,0,0,10,0.0
18,4.191837606837606,1000,0,0,3,0.0
20,4.191837606837606,1000,0,0,3,0.0
28,5.0,10,0,0,1,0.0
27,4.9,100,0,0,2,0.0
4,4.191837606837606,100,0,0,6,0.0
16,4.191837606837606,500,0,0,0,0.0
25,4.191837606837606,500,0,0,0,0.0
11,4.191837606837606,10000,0,0,5,0.0
18,4.191837606837606,100,0,0,3,0.0
25,4.191837606837606,10,0,0,5,0.0
32,4.3,500000,0,0,0,1.0
4,4.191837606837606,50,0,0,5,0.0
25,4.191837606837606,5,0,0,2,0.0
27,4.191837606837606,10,1,0,0,0.0
20,4.0,10000000,0,3,2,2.0
27,4.191837606837606,10,1,0,6,0.0
25,4.191837606837606,10,0,0,6,0.0
25,4.5,100,1,0,0,0.0
31,4.191837606837606,100,0,0,0,0.0
25,4.1,500000,0,0,5,1.0
3,4.3,1000,0,0,6,0.0
4,4.191837606837606,5,0,0,0,0.0
16,4.191837606837606,1,0,0,6,0.0
10,4.191837606837606,10,0,0,5,0.0
32,4.5,5000000,0,0,8,1.0
6,4.191837606837606,500,0,0,3,0.0
27,4.191837606837606,100,1,0,5,0.0
21,3.9,5000000,0,0,8,1.0
21,3.7,100000,0,0,6,1.0
21,4.2,10000,1,0,5,0.0
21,3.6,10000,0,0,6,0.0
4,3.6,50,1,0,0,0.0
25,2.1,1000,0,0,5,0.0
21,4.7,1000000,0,0,2,1.0
30,3.2,10000,0,0,0,0.0
25,3.0,1000,1,0,6,0.0
17,4.3,1000,0,0,3,0.0
21,3.0,1000,0,0,6,0.0
18,4.3,100,1,0,8,0.0
18,3.9,10000000,0,0,0,2.0
30,3.3,500,0,0,10,0.0
27,4.3,10000,0,0,8,0.0
30,4.0,10000,0,0,2,0.0
4,3.7,10,1,0,9,0.0
25,2.8,1000,0,0,2,0.0
17,4.4,1000000,0,0,0,1.0
25,5.0,500,0,0,5,0.0
24,3.9,10000,0,0,0,0.0
27,4.2,1000,0,0,6,0.0
13,4.8,100,0,0,5,0.0
21,4.0,500000,0,0,2,1.0
6,4.191837606837606,100,0,0,8,0.0
21,3.0,100,0,0,4,0.0
27,4.5,100,0,0,0,0.0
24,2.6,10000,0,0,5,0.0
11,5.0,100,0,0,2,0.0
16,4.191837606837606,10,0,0,6,0.0
13,4.191837606837606,100,0,0,5,0.0
21,5.0,10,0,0,6,0.0
25,4.1,10000,0,0,0,0.0
4,4.191837606837606,100,0,0,6,0.0
31,4.5,10000,0,1,6,0.0
31,5.0,100,0,0,5,0.0
16,4.7,10000000,0,0,8,2.0
21,4.5,5000000,0,1,5,1.0
17,4.4,10000000,0,1,8,2.0
17,4.4,50000000,0,1,4,2.0
17,4.3,5000000,0,1,14,1.0
17,4.2,100000,0,1,4,1.0
18,3.0,1000,0,0,5,0.0
18,4.1,5000000,0,0,4,1.0
17,4.2,10000000,0,1,4,2.0
18,4.2,1000000,0,1,7,1.0
18,4.0,1000000,0,2,3,1.0
17,4.3,10000000,0,0,0,2.0
18,4.1,100000,0,1,4,1.0
17,3.6,10000,0,0,5,0.0
18,4.3,50000,0,1,1,0.0
18,5.0,100,0,0,2,0.0
18,4.2,1000000,0,1,0,1.0
20,3.9,500000,0,3,6,1.0
18,4.191837606837606,1000,0,0,5,0.0
18,4.1,1000000,0,0,4,1.0
18,3.8,10000,0,0,0,0.0
16,5.0,1000,0,0,9,0.0
17,3.7,5000000,0,2,19,1.0
18,4.3,100000,0,2,3,1.0
18,4.2,500000,0,1,2,1.0
18,4.3,10000000,0,0,7,2.0
31,2.5,10000,0,3,0,0.0
23,4.3,5000000,0,0,6,1.0
18,4.4,1000000,0,1,8,1.0
16,4.191837606837606,50,0,0,17,0.0
23,4.3,1000000,0,0,2,1.0
18,4.2,100000,0,0,0,1.0
17,4.6,10000000,0,2,3,2.0
18,4.0,100000,0,0,0,1.0
18,2.9,100000,0,0,5,1.0
3,4.191837606837606,1000,0,0,7,0.0
17,4.5,10000000,0,1,0,2.0
18,4.7,10000000,0,2,3,2.0
26,3.8,1000,0,0,0,0.0
4,4.191837606837606,100,0,0,10,0.0
17,4.7,10000000,0,1,7,2.0
17,3.9,1000000,0,0,3,1.0
18,4.5,1000000,0,2,4,1.0
18,4.7,100000000,0,0,8,2.0
20,4.5,10000000,0,0,5,2.0
25,4.2,50000000,0,0,8,2.0
20,4.3,10000000,0,0,6,2.0
18,4.4,10000000,0,3,5,2.0
13,4.8,500000,0,0,5,1.0
23,4.2,100000000,0,0,5,2.0
22,4.1,10000000,0,0,6,2.0
17,4.5,100000,0,1,5,1.0
22,4.5,5000000,0,0,0,1.0
22,4.6,500000,1,0,6,1.0
6,4.4,10000000,0,0,5,2.0
18,4.1,10000000,0,0,5,2.0
25,4.3,100000000,0,0,3,2.0
17,4.7,1000000,0,2,5,1.0
22,4.4,50000000,0,0,8,2.0
21,4.2,10000000,0,0,5,2.0
17,4.3,50000000,0,2,5,2.0
17,4.5,10000000,0,2,5,2.0
27,4.3,100000000,0,0,8,2.0
30,4.8,10000000,0,0,5,2.0
17,4.5,10000000,0,2,5,2.0
20,4.6,5000000,0,3,8,1.0
30,4.7,10000000,0,0,10,2.0
18,4.4,10000000,0,0,5,2.0
18,4.1,1000000,0,0,5,1.0
18,4.3,100000,0,0,10,1.0
25,4.2,100000,0,0,5,1.0
25,4.2,100000,0,0,5,1.0
18,3.6,1000000,0,0,0,1.0
18,2.8,1000,0,0,0,0.0
18,3.9,1000,0,0,3,0.0
18,3.8,1000,0,0,5,0.0
17,4.4,50000,0,0,3,0.0
18,3.7,1000,0,0,10,0.0
3,2.7,5000,0,0,5,0.0
17,3.8,10000,0,0,5,0.0
18,3.2,10000,0,0,2,0.0
23,3.9,100000,0,0,2,1.0
24,2.3,1000,0,0,1,0.0
23,4.1,10000,0,0,1,0.0
23,4.3,50000,0,0,0,0.0
18,3.1,10000,0,0,5,0.0
23,4.6,1000,1,0,6,0.0
18,4.1,100000,0,0,9,1.0
4,4.4,500,0,0,5,0.0
27,3.2,1000000,0,0,0,1.0
18,4.5,50000,0,0,4,0.0
20,3.7,100000,0,3,2,1.0
16,4.191837606837606,1000,0,0,6,0.0
26,4.191837606837606,1,1,0,2,0.0
18,4.191837606837606,100,0,0,0,0.0
18,4.4,50000,0,0,4,0.0
16,4.5,10000,0,0,3,0.0
18,5.0,100,0,0,5,0.0
18,4.8,10,0,0,3,0.0
26,4.191837606837606,10,0,1,6,0.0
18,4.6,10000,0,0,4,0.0
6,4.0,10,0,0,1,0.0
18,4.1,1000000,0,0,0,1.0
6,4.191837606837606,1000,0,0,3,0.0
32,4.1,10000,0,0,6,0.0
16,4.191837606837606,500,0,0,5,0.0
18,4.191837606837606,1000,0,0,5,0.0
20,4.8,500,0,1,5,0.0
6,4.191837606837606,50,0,0,9,0.0
2,4.191837606837606,100,0,0,5,0.0
16,4.191837606837606,100,0,0,6,0.0
20,4.3,100,0,1,5,0.0
11,2.8,100000,0,0,17,1.0
16,4.191837606837606,1,0,1,5,0.0
16,4.191837606837606,10,0,0,6,0.0
25,4.7,50000,1,0,6,0.0
25,4.5,10000000,0,0,8,2.0
25,4.2,5000000,0,0,6,1.0
25,4.3,50000000,0,0,8,2.0
25,3.8,10000000,0,0,5,2.0
27,3.8,100000,0,0,5,1.0
25,4.2,1000000,0,0,8,1.0
25,3.8,10000000,0,0,3,2.0
18,4.0,1000000,0,0,5,1.0
25,4.0,1000000,0,0,3,1.0
18,4.6,1000,0,3,5,0.0
25,4.0,5000000,0,0,0,1.0
11,4.3,10000,0,0,10,0.0
18,4.3,5000,0,0,10,0.0
25,3.9,5000000,0,0,5,1.0
27,5.0,10,1,0,6,0.0
25,4.0,100000,0,0,4,1.0
30,4.1,10000000,0,0,2,2.0
25,3.9,5000000,0,0,0,1.0
27,4.2,10000,0,0,1,0.0
22,4.3,1000000,0,0,6,1.0
20,4.5,1000000,0,0,5,1.0
25,4.4,1000000,0,0,6,1.0
25,4.1,50000,0,0,5,0.0
30,4.2,10000000,0,0,2,2.0
23,4.5,10000,0,0,9,0.0
30,4.6,10000000,0,0,6,2.0
30,4.1,1000000,0,0,7,1.0
27,3.9,100000,0,0,1,1.0
25,4.7,1000000,0,0,5,1.0
25,3.9,1000000,0,0,1,1.0
30,4.3,1000000,0,0,3,1.0
20,2.9,10000,0,3,0,0.0
3,4.4,10000,0,2,6,0.0
20,3.7,5000,0,1,2,0.0
6,4.4,5000,0,0,2,0.0
18,4.1,100000,0,0,4,1.0
6,4.191837606837606,5000,0,0,9,0.0
25,2.8,1000,0,0,4,0.0
19,4.9,1000,0,0,17,0.0
20,3.4,1000,0,1,5,0.0
25,2.8,5000,0,0,0,0.0
17,2.5,10000,0,0,5,0.0
26,4.7,1000,0,0,14,0.0
3,3.1,1000,1,0,3,0.0
6,4.191837606837606,10,0,1,0,0.0
25,3.2,1000,0,0,0,0.0
32,4.3,5000,0,0,9,0.0
25,3.9,1000,0,0,5,0.0
25,3.6,1000,0,0,7,0.0
20,3.2,100,0,0,5,0.0
24,4.191837606837606,10000,0,0,9,0.0
6,3.5,1000,0,0,17,0.0
23,3.3,5000,0,0,11,0.0
25,4.191837606837606,5,1,0,14,0.0
31,4.191837606837606,10,0,0,5,0.0
22,4.191837606837606,100,0,0,20,0.0
32,4.191837606837606,100,0,0,2,0.0
19,2.4,5000,0,0,0,0.0
20,4.4,500000,0,0,5,1.0
18,2.8,50,1,0,7,0.0
18,5.0,500,0,0,5,0.0
11,4.191837606837606,100,0,0,10,0.0
23,4.4,5000,1,0,6,0.0
21,4.191837606837606,100,0,0,9,0.0
25,4.191837606837606,100,0,0,0,0.0
25,4.191837606837606,50,0,0,0,0.0
27,4.191837606837606,5,0,0,8,0.0
20,4.191837606837606,10,0,1,6,0.0
17,4.191837606837606,10,0,0,3,0.0
4,4.191837606837606,100,0,0,4,0.0
18,5.0,100,0,0,2,0.0
18,4.191837606837606,10,0,0,8,0.0
31,3.3,10000,0,0,10,0.0
31,2.9,10000,0,0,5,0.0
31,4.1,1000,0,2,7,0.0
31,4.6,100,0,0,6,0.0
4,4.191837606837606,50,0,0,10,0.0
31,2.2,50000,0,2,2,0.0
26,4.3,10000,1,0,14,0.0
20,5.0,10,0,1,6,0.0
31,2.5,100000,0,0,2,1.0
27,4.191837606837606,500,0,1,10,0.0
31,3.0,5000,0,2,10,0.0
31,3.7,100000,0,0,5,1.0
18,5.0,10,0,0,2,0.0
4,4.191837606837606,10,0,0,6,0.0
4,4.191837606837606,50,0,0,3,0.0
4,4.191837606837606,500,0,0,5,0.0
3,4.191837606837606,10,1,1,0,0.0
11,5.0,100,0,0,4,0.0
4,4.191837606837606,100,0,0,0,0.0
11,4.191837606837606,100,0,0,0,0.0
18,4.1,5000,1,0,0,0.0
18,4.191837606837606,5,0,0,5,0.0
18,4.191837606837606,10,0,0,6,0.0
31,4.191837606837606,10,0,1,3,0.0
31,4.1,50000,0,0,6,0.0
31,2.6,100000,0,0,8,1.0
18,4.6,100000,0,1,17,1.0
18,4.5,1000000,0,1,8,1.0
4,4.191837606837606,1,0,0,6,0.0
18,4.5,1000000,0,2,5,1.0
31,4.191837606837606,0,0,0,2,0.0
18,3.3,100000,0,0,3,1.0
27,4.191837606837606,1000,1,0,12,0.0
17,4.4,500000,0,2,6,1.0
26,4.7,50000,1,0,6,0.0
18,4.7,50000,0,0,5,0.0
18,4.0,1000000,0,0,0,1.0
17,4.5,50000,0,1,5,0.0
27,4.3,50000,0,0,5,0.0
18,4.6,10000,0,0,26,0.0
18,4.7,5000000,0,1,2,1.0
17,4.4,5000000,0,2,2,1.0
18,4.0,1000000,0,2,2,1.0
27,4.2,1000000,0,0,6,1.0
27,4.3,100000000,0,0,8,2.0
27,4.1,1000000,0,0,2,1.0
27,4.5,10000000,0,0,8,2.0
4,4.3,10000000,0,0,8,2.0
27,4.3,10000000,0,0,7,2.0
27,4.7,5000000,0,0,6,1.0
25,4.1,1000000,0,0,10,1.0
27,4.3,10000000,0,0,5,2.0
27,4.4,100000000,0,0,8,2.0
18,3.1,100000,0,0,6,1.0
17,4.0,5000000,0,0,3,1.0
27,4.5,50000000,0,0,8,2.0
27,4.5,10000000,0,0,2,2.0
27,4.4,1000000,0,0,6,1.0
27,4.2,1000000,0,0,8,1.0
27,4.6,10000000,0,0,8,2.0
3,4.4,1000000,0,1,6,1.0
27,4.6,100000,0,0,2,1.0
17,4.0,10000000,0,1,8,2.0
27,4.6,500000,0,0,5,1.0
27,4.3,1000000,0,0,14,1.0
27,4.3,100000,0,0,11,1.0
27,3.9,1000000,0,0,13,1.0
27,4.5,1000000,0,0,6,1.0
27,4.7,500000,0,0,5,1.0
27,4.3,100000,0,0,10,1.0
27,4.6,1000000,0,0,8,1.0
16,4.6,1000000,0,0,5,1.0
27,4.2,500000,0,0,6,1.0
27,4.3,100000,0,0,8,1.0
27,4.6,100000000,0,0,8,2.0
27,4.2,1000000,0,0,6,1.0
27,4.1,100000,0,0,5,1.0
27,4.6,100000,0,0,2,1.0
27,4.4,50000,0,0,6,0.0
18,3.7,1000000,0,0,3,1.0
19,4.4,100000,0,0,10,1.0
17,3.9,100000,0,0,5,1.0
25,4.3,1000000,0,0,3,1.0
26,4.3,10000000,0,0,8,2.0
27,4.3,1000000,0,0,10,1.0
18,4.5,100000,0,0,5,1.0
17,4.5,10000000,0,0,0,2.0
17,4.5,500000,0,0,0,1.0
23,4.5,10000,0,0,5,0.0
17,4.7,100000,0,0,17,1.0
18,4.3,500000,0,0,6,1.0
26,4.4,1000000,0,3,0,1.0
20,4.5,100000,0,0,0,1.0
22,4.3,5000,0,1,5,0.0
18,4.3,500000,0,0,5,1.0
0,4.2,50000,0,0,0,0.0
22,4.2,100000,0,0,5,1.0
25,4.3,100000,0,0,5,1.0
22,4.2,10000,0,0,0,0.0
26,4.7,500000,0,3,17,1.0
18,4.1,100000,0,0,4,1.0
20,4.3,5000,0,0,0,0.0
26,4.1,100000,0,0,0,1.0
22,3.8,100000,0,0,9,1.0
22,4.5,1000,0,1,5,0.0
18,4.1,1000000,0,0,6,1.0
22,4.191837606837606,1000,0,0,6,0.0
20,4.3,5000,0,0,0,0.0
22,4.5,1000,0,1,0,0.0
22,4.1,10000,0,0,5,0.0
26,4.4,10000,0,1,5,0.0
18,4.3,100000,0,0,1,1.0
18,4.4,100000,0,1,7,1.0
18,4.3,50000,0,0,5,0.0
18,4.191837606837606,100,0,0,0,0.0
20,4.1,5000,0,0,0,0.0
22,4.6,100000,0,0,0,1.0
16,4.7,10000,0,1,6,0.0
20,4.2,10000,0,1,5,0.0
16,3.7,10000,0,3,0,0.0
20,4.7,5000,0,0,1,0.0
20,4.4,5000,0,0,5,0.0
18,4.7,1000,0,0,0,0.0
18,4.2,10000,0,0,5,0.0
20,4.6,500000,0,0,17,1.0
18,4.5,5000,0,0,0,0.0
18,4.8,1000,0,0,2,0.0
22,3.7,5000,0,0,6,0.0
0,4.3,10000,0,0,5,0.0
22,4.2,50000,0,0,5,0.0
12,3.6,100000,0,0,5,1.0
12,4.1,100000,0,0,5,1.0
4,2.3,10000,0,0,6,0.0
17,4.3,500000,0,2,5,1.0
12,4.6,100,0,1,10,0.0
18,4.5,50000,1,2,6,0.0
4,4.0,1000,0,0,5,0.0
18,4.2,10000,1,0,6,0.0
22,4.6,10000,1,0,20,0.0
18,4.2,100000,1,0,3,1.0
18,4.5,10000,1,0,6,0.0
12,4.3,1000000,0,0,2,1.0
18,4.4,100000,1,0,3,1.0
12,3.6,10000000,0,0,2,2.0
4,4.0,500,0,0,1,0.0
25,4.191837606837606,1,0,0,14,0.0
32,2.8,100000,0,0,17,1.0
16,3.8,1000000,0,0,1,1.0
22,4.1,1000000,0,0,20,1.0
18,3.8,100000,1,2,1,1.0
4,3.4,10000,0,0,9,0.0
12,4.5,500000,0,0,1,1.0
18,4.3,100000,1,0,7,1.0
12,3.1,100000,0,0,2,1.0
18,4.6,100000,0,1,5,1.0
21,3.3,100000,0,0,9,1.0
17,3.9,100000,0,0,3,1.0
17,4.2,10000000,0,0,14,2.0
18,4.9,10000,0,0,5,0.0
16,3.9,100000,0,0,17,1.0
12,3.4,1000000,0,0,2,1.0
29,3.7,1000000,0,0,8,1.0
12,4.2,1000000,0,0,2,1.0
12,3.8,1000000,0,0,2,1.0
17,4.6,1000000,0,1,5,1.0
23,4.4,1000000,0,0,5,1.0
6,4.0,1000,0,0,6,0.0
12,4.2,1000000,0,0,10,1.0
26,4.191837606837606,100,0,0,6,0.0
12,4.2,100000,0,0,5,1.0
12,4.5,10000000,0,0,2,2.0
27,4.6,1000,1,3,20,0.0
17,4.4,50000000,0,0,0,2.0
17,4.6,10000000,0,0,0,2.0
25,4.5,100000000,0,0,8,2.0
25,3.7,5000000,0,0,3,1.0
18,4.1,100000,0,2,5,1.0
18,4.2,500000,0,0,0,1.0
18,4.0,1000000,0,0,8,1.0
17,4.5,1000000,0,0,6,1.0
17,4.6,1000000,0,0,6,1.0
25,4.5,1000000,0,0,6,1.0
25,4.4,10000000,0,0,5,2.0
30,3.3,500000,0,3,2,1.0
18,4.2,1000000,0,0,5,1.0
18,4.2,10000000,0,0,5,2.0
17,4.0,1000000,0,0,5,1.0
13,4.0,10000,0,0,0,0.0
17,4.0,500000,0,0,5,1.0
18,3.5,500000,0,0,5,1.0
25,4.5,10000000,0,0,8,2.0
18,3.9,1000000,0,0,5,1.0
17,3.9,5000000,0,0,0,1.0
18,4.1,10000,1,0,6,0.0
18,4.4,500,1,0,5,0.0
18,4.2,50000,1,0,6,0.0
18,4.4,100000,1,0,6,1.0
18,4.3,100000,0,0,6,1.0
17,4.1,1000000,0,0,0,1.0
18,4.0,1000000,0,0,5,1.0
17,4.3,10000,0,3,6,0.0
18,4.4,50000,1,0,6,0.0
18,4.5,100000,0,0,2,1.0
17,4.6,100,1,3,15,0.0
18,3.7,1000000,0,1,0,1.0
27,3.8,100000,0,0,6,1.0
18,3.4,10000,0,0,0,0.0
17,4.3,10000,0,0,5,0.0
13,3.8,1000,1,0,9,0.0
18,4.7,10000,1,0,0,0.0
25,4.4,10000000,0,0,5,2.0
18,4.4,50000,1,0,27,0.0
18,4.1,1000000,0,0,6,1.0
18,4.4,1000000,0,0,5,1.0
3,4.0,1000,0,0,3,0.0
18,3.9,500000,0,0,5,1.0
18,4.3,100000,1,0,6,1.0
18,4.2,50000,1,0,6,0.0
17,3.3,1000000,0,0,5,1.0
18,4.0,5000,0,0,3,0.0
17,4.6,1000000,1,0,3,1.0
17,4.1,1000000,0,0,0,1.0
17,4.1,1000000,0,0,0,1.0
17,3.4,10000000,0,0,7,2.0
17,3.4,500000,0,0,6,1.0
27,4.1,1000000,0,0,5,1.0
25,4.0,500000,0,0,10,1.0
25,3.4,5000000,0,0,5,1.0
25,3.2,500000,0,0,6,1.0
30,3.8,1000000,0,0,8,1.0
30,3.8,1000000,0,0,8,1.0
27,3.9,100000,0,0,2,1.0
27,3.6,500000,0,0,5,1.0
25,3.8,50000,0,0,5,0.0
17,3.9,50000,0,0,5,0.0
27,3.2,100000,0,0,10,1.0
25,1.0,500,0,0,6,0.0
25,4.6,1000,0,0,3,0.0
17,4.191837606837606,50000,0,0,8,0.0
4,3.6,100,1,0,8,0.0
18,4.9,100,0,0,3,0.0
27,4.191837606837606,50,1,0,13,0.0
25,2.6,500,0,0,1,0.0
29,3.9,100000,0,0,7,1.0
13,4.191837606837606,50,0,0,2,0.0
22,3.5,1000,0,0,10,0.0
17,3.2,100000,0,0,13,1.0
18,4.191837606837606,10,0,0,1,0.0
25,3.3,1000,0,0,9,0.0
4,4.191837606837606,100,0,0,5,0.0
4,4.191837606837606,500,0,0,10,0.0
17,3.8,1000000,0,0,3,1.0
32,3.9,1000000,0,0,7,1.0
18,4.6,10000000,0,0,19,2.0
27,1.8,1000,0,0,5,0.0
4,4.191837606837606,5,0,0,5,0.0
18,4.3,500,0,0,6,0.0
25,3.9,10000,1,0,5,0.0
4,4.191837606837606,10,0,0,2,0.0
18,4.8,100,0,0,5,0.0
29,3.7,100000,0,0,3,1.0
22,4.0,10,1,0,6,0.0
25,4.1,1000000,0,0,5,1.0
23,4.6,5000000,0,0,5,1.0
25,4.0,10000,0,0,9,0.0
4,4.191837606837606,100,0,0,5,0.0
11,4.8,1000,0,0,9,0.0
16,4.191837606837606,100,0,0,5,0.0
27,4.0,500,0,0,3,0.0
18,3.5,50,1,0,1,0.0
18,4.191837606837606,1000,0,0,9,0.0
4,3.0,500,0,0,5,0.0
18,4.6,10000,0,0,0,0.0
25,1.6,1000,0,0,5,0.0
18,3.8,5000,0,0,3,0.0
25,1.7,500,0,0,9,0.0
18,4.6,1000000,1,0,7,1.0
18,5.0,500,0,0,7,0.0
6,4.6,1000,0,0,7,0.0
23,4.4,1000000,0,0,10,1.0
23,4.5,10000000,0,0,2,2.0
18,3.8,1000,0,0,9,0.0
1,4.0,100,0,0,6,0.0
23,4.1,1000,0,0,14,0.0
19,4.191837606837606,10,0,0,17,0.0
21,5.0,10,0,0,5,0.0
4,4.191837606837606,1,0,0,6,0.0
0,4.191837606837606,0,0,0,1,0.0
13,4.191837606837606,10,0,0,10,0.0
4,4.191837606837606,500,0,0,2,0.0
13,5.0,100,0,0,5,0.0
25,1.0,50,0,0,9,0.0
27,4.191837606837606,1,0,0,0,0.0
26,4.191837606837606,1000,0,0,0,0.0
23,4.4,10000000,0,0,1,2.0
17,4.7,100000,1,2,5,1.0
17,4.6,5000000,0,0,5,1.0
